ID,CHECKING_BALANCE,CREDIT_HISTORY,EXISTING_SAVINGS,EXISTING_CREDITS_COUNT
50041,112.57,PRIOR_PAYMENTS_DELAYED,31.56,1.0
883458,NO_CHECKING,OUTSTANDING_CREDIT,892.5,2.0
767318,-1574.31,PRIOR_PAYMENTS_DELAYED,324.24,1.0
729412,-125.42,CREDITS_PAID_TO_DATE,65.64,1.0
708177,-294.78,PRIOR_PAYMENTS_DELAYED,694.62,1.0
1266831,-1023.22,ALL_CREDITS_PAID_BACK,73.86,1.0
1270083,NO_CHECKING,OUTSTANDING_CREDIT,840.1,2.0
175538,-761.68,ALL_CREDITS_PAID_BACK,37.0,1.0
84241,-330.37,PRIOR_PAYMENTS_DELAYED,224.37,2.0
699410,33.26,CREDITS_PAID_TO_DATE,76.79,1.0
753149,-1213.82,NO_CREDITS,44.88,1.0
552939,-108.5,PRIOR_PAYMENTS_DELAYED,53.52,1.0
997795,13.87,PRIOR_PAYMENTS_DELAYED,UNKNOWN,1.0
323217,-189.16,ALL_CREDITS_PAID_BACK,69.06,1.0
941840,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,3.0
44147,NO_CHECKING,OUTSTANDING_CREDIT,520.34,2.0
551835,-123.11,ALL_CREDITS_PAID_BACK,11.84,1.0
1219972,0,CREDITS_PAID_TO_DATE,462.53,2.0
416455,4874.62,PRIOR_PAYMENTS_DELAYED,36269.91,2.0
270077,-209.61,CREDITS_PAID_TO_DATE,32.08,1.0
339372,-461.92,CREDITS_PAID_TO_DATE,145.79,1.0
493833,86.03,OUTSTANDING_CREDIT,UNKNOWN,1.0
380106,109.51,CREDITS_PAID_TO_DATE,94.04,1.0
1129047,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
1021226,NO_CHECKING,OUTSTANDING_CREDIT,995.97,2.0
1119846,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,208.55,2.0
439384,35.62,PRIOR_PAYMENTS_DELAYED,3.39,1.0
681968,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
969739,NO_CHECKING,OUTSTANDING_CREDIT,511.81,2.0
248441,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,3.0
581456,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,3.0
1086927,NO_CHECKING,OUTSTANDING_CREDIT,954.24,2.0
861645,136.57,NO_CREDITS,15.41,1.0
537256,NO_CHECKING,OUTSTANDING_CREDIT,16183.3,2.0
627359,NO_CHECKING,CREDITS_PAID_TO_DATE,161.71,2.0
613910,-375.35,PRIOR_PAYMENTS_DELAYED,93.76,2.0
624448,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,148.94,2.0
733693,NO_CHECKING,CREDITS_PAID_TO_DATE,1181.29,1.0
277301,NO_CHECKING,OUTSTANDING_CREDIT,992.31,2.0
265910,NO_CHECKING,OUTSTANDING_CREDIT,504.99,1.0
376449,-139.48,CREDITS_PAID_TO_DATE,53.79,1.0
362554,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,867.7,2.0
269870,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
333910,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,1076.81,2.0
511768,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,682.61,2.0
811388,NO_CHECKING,CREDITS_PAID_TO_DATE,394.71,1.0
1219908,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,324.25,2.0
684755,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,214.98,1.0
628069,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,982.03,1.0
567687,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,205.9,2.0
682004,14928.78,CREDITS_PAID_TO_DATE,125.65,1.0
868996,7.95,OUTSTANDING_CREDIT,117.76,2.0
903501,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
681972,31.39,CREDITS_PAID_TO_DATE,717.74,1.0
1257468,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
1078257,148.1,PRIOR_PAYMENTS_DELAYED,161.47,1.0
669245,130.09,CREDITS_PAID_TO_DATE,87.99,1.0
761769,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,20317.07,2.0
480161,-170.13,OUTSTANDING_CREDIT,219.16,1.0
110451,NO_CHECKING,OUTSTANDING_CREDIT,985.76,1.0
800574,-1441.77,CREDITS_PAID_TO_DATE,90.64,2.0
657491,NO_CHECKING,CREDITS_PAID_TO_DATE,895.63,2.0
291660,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,376.03,1.0
1088716,94.09,ALL_CREDITS_PAID_BACK,11.38,1.0
388138,-1124.7,CREDITS_PAID_TO_DATE,676.5,1.0
1137206,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,257.55,1.0
1262898,NO_CHECKING,OUTSTANDING_CREDIT,1541.26,2.0
278589,90.66,CREDITS_PAID_TO_DATE,7.95,1.0
703791,NO_CHECKING,OUTSTANDING_CREDIT,1480.82,2.0
937975,194.55,OUTSTANDING_CREDIT,432.95,2.0
654526,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,965.04,2.0
810778,NO_CHECKING,OUTSTANDING_CREDIT,744.38,2.0
428552,0,PRIOR_PAYMENTS_DELAYED,149.24,1.0
628013,11.4,OUTSTANDING_CREDIT,21671.28,2.0
67028,NO_CHECKING,OUTSTANDING_CREDIT,17640.38,2.0
179005,73.03,CREDITS_PAID_TO_DATE,29.44,2.0
799957,-57.41,ALL_CREDITS_PAID_BACK,61.22,1.0
796926,-329.67,ALL_CREDITS_PAID_BACK,57.89,1.0
863238,-230.59,CREDITS_PAID_TO_DATE,87.88,1.0
77168,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,575.96,2.0
83927,0,PRIOR_PAYMENTS_DELAYED,606.91,1.0
391175,NO_CHECKING,CREDITS_PAID_TO_DATE,733.08,1.0
1176928,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,805.4,1.0
47720,96.39,PRIOR_PAYMENTS_DELAYED,22.88,2.0
1081144,171.01,ALL_CREDITS_PAID_BACK,51.63,1.0
458528,-380.32,ALL_CREDITS_PAID_BACK,164.94,1.0
672586,-438.11,CREDITS_PAID_TO_DATE,3.82,1.0
889492,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
614778,15.97,PRIOR_PAYMENTS_DELAYED,150.13,1.0
445488,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,664.05,2.0
447661,164.04,OUTSTANDING_CREDIT,1498.0,2.0
372578,625.36,CREDITS_PAID_TO_DATE,50.43,1.0
857089,18.99,PRIOR_PAYMENTS_DELAYED,42.83,1.0
937991,81.35,PRIOR_PAYMENTS_DELAYED,185.5,1.0
794577,-1746.79,CREDITS_PAID_TO_DATE,793.73,2.0
923346,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,383.84,2.0
385515,-3.77,CREDITS_PAID_TO_DATE,100.96,1.0
1032747,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,125.88,1.0
800841,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
1078209,40.61,CREDITS_PAID_TO_DATE,782.44,1.0
1033857,-428.87,CREDITS_PAID_TO_DATE,84.73,1.0
99608,NO_CHECKING,CREDITS_PAID_TO_DATE,19.22,2.0
1297945,NO_CHECKING,CREDITS_PAID_TO_DATE,37.57,1.0
1153968,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,905.37,3.0
952694,84.08,CREDITS_PAID_TO_DATE,34217.87,2.0
489538,187.69,CREDITS_PAID_TO_DATE,84.59,1.0
1144091,148.46,OUTSTANDING_CREDIT,434.23,2.0
678902,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,215.31,1.0
548944,NO_CHECKING,OUTSTANDING_CREDIT,1627.99,1.0
143520,NO_CHECKING,OUTSTANDING_CREDIT,787.87,1.0
277718,NO_CHECKING,CREDITS_PAID_TO_DATE,6599.19,1.0
374603,-318.6,ALL_CREDITS_PAID_BACK,72.08,1.0
760160,-602.5,CREDITS_PAID_TO_DATE,25.49,2.0
1272003,84.4,CREDITS_PAID_TO_DATE,45.93,1.0
489964,-821.05,PRIOR_PAYMENTS_DELAYED,392.0,2.0
1164980,-1211.22,ALL_CREDITS_PAID_BACK,1.03,1.0
998400,142.48,CREDITS_PAID_TO_DATE,480.81,2.0
115488,-186.77,ALL_CREDITS_PAID_BACK,277.86,1.0
666314,1908.7,CREDITS_PAID_TO_DATE,440.66,1.0
939352,119.76,CREDITS_PAID_TO_DATE,2005.5,2.0
1080662,-77.96,ALL_CREDITS_PAID_BACK,99.0,1.0
1165292,-98.42,ALL_CREDITS_PAID_BACK,783.66,1.0
886802,53.85,PRIOR_PAYMENTS_DELAYED,69.76,1.0
473140,NO_CHECKING,CREDITS_PAID_TO_DATE,3042.01,1.0
64249,76.51,ALL_CREDITS_PAID_BACK,392.58,1.0
906796,4527.24,PRIOR_PAYMENTS_DELAYED,44.29,1.0
988053,-989.67,PRIOR_PAYMENTS_DELAYED,833.94,1.0
680698,48.74,CREDITS_PAID_TO_DATE,38.96,1.0
646959,40.14,ALL_CREDITS_PAID_BACK,88.84,1.0
1103271,121.61,CREDITS_PAID_TO_DATE,22.2,1.0
1110577,77.55,CREDITS_PAID_TO_DATE,60.15,2.0
60115,NO_CHECKING,CREDITS_PAID_TO_DATE,81.24,1.0
481209,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,383.51,2.0
728454,-150.0,NO_CREDITS,45.6,1.0
275901,-287.07,PRIOR_PAYMENTS_DELAYED,24959.08,1.0
601670,NO_CHECKING,CREDITS_PAID_TO_DATE,185.14,1.0
410643,0,OUTSTANDING_CREDIT,358.84,1.0
1318378,128.65,CREDITS_PAID_TO_DATE,391.93,2.0
1302882,-135.53,ALL_CREDITS_PAID_BACK,67.56,1.0
368725,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,222.01,2.0
1175629,-763.52,CREDITS_PAID_TO_DATE,67.83,2.0
312858,-672.5,PRIOR_PAYMENTS_DELAYED,40.33,2.0
926453,-397.01,PRIOR_PAYMENTS_DELAYED,249.83,2.0
1125065,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
800010,-747.12,CREDITS_PAID_TO_DATE,62.25,1.0
87326,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,457.56,2.0
586896,30.85,OUTSTANDING_CREDIT,273.6,2.0
379823,-100.95,ALL_CREDITS_PAID_BACK,69.55,1.0
692652,-208.06,CREDITS_PAID_TO_DATE,27.85,1.0
850192,42.83,PRIOR_PAYMENTS_DELAYED,226.94,2.0
1106113,120.18,OUTSTANDING_CREDIT,2462.53,2.0
666767,108.11,OUTSTANDING_CREDIT,16495.54,2.0
809506,-675.72,ALL_CREDITS_PAID_BACK,79.34,1.0
1063228,NO_CHECKING,CREDITS_PAID_TO_DATE,29203.9,1.0
1213775,NO_CHECKING,CREDITS_PAID_TO_DATE,12564.02,2.0
381559,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,873.12,2.0
1234835,NO_CHECKING,CREDITS_PAID_TO_DATE,60.23,1.0
228916,-865.66,NO_CREDITS,100.89,1.0
1059993,NO_CHECKING,OUTSTANDING_CREDIT,656.76,2.0
50430,164.21,CREDITS_PAID_TO_DATE,2.84,1.0
430323,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
141138,17.23,OUTSTANDING_CREDIT,18337.04,2.0
923642,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,127.83,1.0
1283331,-920.76,PRIOR_PAYMENTS_DELAYED,490.56,1.0
875332,200.02,CREDITS_PAID_TO_DATE,27.11,1.0
1291443,144.51,PRIOR_PAYMENTS_DELAYED,53.87,2.0
698664,NO_CHECKING,ALL_CREDITS_PAID_BACK,2513.19,1.0
948337,66.32,ALL_CREDITS_PAID_BACK,202.16,2.0
760116,NO_CHECKING,OUTSTANDING_CREDIT,548.59,1.0
824277,10366.99,CREDITS_PAID_TO_DATE,145.85,2.0
259853,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,990.28,1.0
562725,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,952.76,2.0
1031572,-1056.56,PRIOR_PAYMENTS_DELAYED,847.18,1.0
48652,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,1694.11,1.0
760963,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,945.68,2.0
332259,111.71,PRIOR_PAYMENTS_DELAYED,95.47,2.0
1281972,192.77,CREDITS_PAID_TO_DATE,28.92,1.0
73000,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,3024.81,3.0
1120414,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,3.0
1015213,71.84,NO_CREDITS,76.36,1.0
614966,0,PRIOR_PAYMENTS_DELAYED,79.32,2.0
1051392,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,515.64,1.0
754428,-891.58,ALL_CREDITS_PAID_BACK,30.92,1.0
737532,NO_CHECKING,CREDITS_PAID_TO_DATE,659.04,2.0
258075,50.31,CREDITS_PAID_TO_DATE,35.05,1.0
708673,26.31,NO_CREDITS,61.15,1.0
879447,NO_CHECKING,OUTSTANDING_CREDIT,2215.67,3.0
491155,0,CREDITS_PAID_TO_DATE,874.97,1.0
861452,159.89,PRIOR_PAYMENTS_DELAYED,12.75,1.0
419533,NO_CHECKING,CREDITS_PAID_TO_DATE,151.85,1.0
701581,NO_CHECKING,OUTSTANDING_CREDIT,1848.22,2.0
574588,-184.27,NO_CREDITS,2.53,
1076168,NO_CHECKING,CREDITS_PAID_TO_DATE,146.42,1.0
928047,401.93,OUTSTANDING_CREDIT,470.4,2.0
153621,120.98,NO_CREDITS,48.57,1.0
441952,146.78,CREDITS_PAID_TO_DATE,1.23,1.0
647672,NO_CHECKING,OUTSTANDING_CREDIT,1860.96,2.0
143116,-1671.21,ALL_CREDITS_PAID_BACK,61.82,1.0
822959,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,3.0
592098,-493.73,PRIOR_PAYMENTS_DELAYED,72.21,2.0
1142868,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
1124154,200.14,ALL_CREDITS_PAID_BACK,469.93,1.0
141711,11928.75,OUTSTANDING_CREDIT,264.13,1.0
1201515,9674.45,PRIOR_PAYMENTS_DELAYED,577.39,1.0
165055,-263.63,ALL_CREDITS_PAID_BACK,29.69,1.0
566136,2062.77,CREDITS_PAID_TO_DATE,777.66,3.0
1313454,97.17,CREDITS_PAID_TO_DATE,41.26,1.0
914650,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,438.29,1.0
464235,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
525217,-111.43,ALL_CREDITS_PAID_BACK,55.71,1.0
347495,103.61,PRIOR_PAYMENTS_DELAYED,781.96,1.0
535129,25.63,PRIOR_PAYMENTS_DELAYED,343.75,2.0
997102,-1123.76,ALL_CREDITS_PAID_BACK,91.23,1.0
465569,-140.51,ALL_CREDITS_PAID_BACK,7.71,1.0
1149486,-1474.7,PRIOR_PAYMENTS_DELAYED,7.23,1.0
299615,-8.43,PRIOR_PAYMENTS_DELAYED,94.89,1.0
456916,-26.8,ALL_CREDITS_PAID_BACK,77.81,1.0
998753,-30.86,PRIOR_PAYMENTS_DELAYED,82.04,2.0
62880,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,100.81,2.0
667214,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,294.58,2.0
1292097,-25.84,NO_CREDITS,41.49,1.0
982509,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,207.44,2.0
1023444,-581.18,PRIOR_PAYMENTS_DELAYED,5.06,1.0
112350,74.66,ALL_CREDITS_PAID_BACK,326.94,1.0
14715,12074.95,CREDITS_PAID_TO_DATE,1173.42,2.0
1133592,108.26,OUTSTANDING_CREDIT,823.88,1.0
320655,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,359.58,1.0
1013426,-257.86,PRIOR_PAYMENTS_DELAYED,31.08,1.0
790974,130.73,CREDITS_PAID_TO_DATE,23193.22,1.0
277004,NO_CHECKING,OUTSTANDING_CREDIT,3024.16,2.0
1163199,NO_CHECKING,OUTSTANDING_CREDIT,571.12,2.0
857240,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
703438,-11.21,ALL_CREDITS_PAID_BACK,46.48,1.0
986626,0,PRIOR_PAYMENTS_DELAYED,79.34,1.0
904177,41.04,OUTSTANDING_CREDIT,673.9,1.0
580610,-1706.36,ALL_CREDITS_PAID_BACK,26.56,1.0
558429,NO_CHECKING,CREDITS_PAID_TO_DATE,2317.54,1.0
912302,27.54,PRIOR_PAYMENTS_DELAYED,275.8,2.0
783652,-476.14,PRIOR_PAYMENTS_DELAYED,63.04,1.0
531042,23.93,ALL_CREDITS_PAID_BACK,65.98,1.0
999721,NO_CHECKING,OUTSTANDING_CREDIT,11913.04,2.0
50395,97.41,CREDITS_PAID_TO_DATE,37.5,1.0
215686,40.09,CREDITS_PAID_TO_DATE,744.64,1.0
132455,-11.71,ALL_CREDITS_PAID_BACK,88.9,1.0
928556,-270.45,ALL_CREDITS_PAID_BACK,68.25,1.0
914833,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
733312,145.97,PRIOR_PAYMENTS_DELAYED,229.15,1.0
467179,0,CREDITS_PAID_TO_DATE,98.81,1.0
1128767,-1084.4,PRIOR_PAYMENTS_DELAYED,652.89,2.0
1309747,68.95,PRIOR_PAYMENTS_DELAYED,100.93,1.0
1187867,-772.33,ALL_CREDITS_PAID_BACK,44.13,1.0
636727,NO_CHECKING,ALL_CREDITS_PAID_BACK,42.37,1.0
132351,74.43,OUTSTANDING_CREDIT,,2.0
985681,0,NO_CREDITS,60.44,2.0
603648,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,630.21,2.0
135146,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,428.75,2.0
48180,-585.4,PRIOR_PAYMENTS_DELAYED,68.1,1.0
653288,9405.43,OUTSTANDING_CREDIT,437.42,2.0
280066,194.12,PRIOR_PAYMENTS_DELAYED,15.52,1.0
1032146,NO_CHECKING,CREDITS_PAID_TO_DATE,46.82,2.0
628090,-93.2,PRIOR_PAYMENTS_DELAYED,9.31,1.0
71180,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,3.0
1266348,NO_CHECKING,OUTSTANDING_CREDIT,552.58,3.0
1240094,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,206.76,2.0
1002736,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
954396,-14.27,CREDITS_PAID_TO_DATE,67.35,1.0
941310,92.94,PRIOR_PAYMENTS_DELAYED,2898.04,2.0
790785,84.33,PRIOR_PAYMENTS_DELAYED,262.92,1.0
871506,161.15,CREDITS_PAID_TO_DATE,51.12,2.0
1230810,164.11,CREDITS_PAID_TO_DATE,90.24,1.0
948506,-29.84,CREDITS_PAID_TO_DATE,84.07,1.0
1111476,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,209.89,1.0
902127,-976.13,ALL_CREDITS_PAID_BACK,431.08,2.0
137551,-986.05,NO_CREDITS,18.7,1.0
1264715,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,821.8,2.0
132082,191.59,PRIOR_PAYMENTS_DELAYED,63.5,1.0
368521,-81.82,PRIOR_PAYMENTS_DELAYED,15.4,1.0
1136526,-886.04,ALL_CREDITS_PAID_BACK,99.09,1.0
628353,-114.14,PRIOR_PAYMENTS_DELAYED,422.92,1.0
860413,127.66,CREDITS_PAID_TO_DATE,900.36,1.0
315103,4295.13,CREDITS_PAID_TO_DATE,65.61,1.0
834352,NO_CHECKING,OUTSTANDING_CREDIT,664.11,2.0
1236133,6809.83,OUTSTANDING_CREDIT,390.49,2.0
264652,193.77,CREDITS_PAID_TO_DATE,747.79,1.0
1056283,-265.66,ALL_CREDITS_PAID_BACK,241.49,3.0
657733,103.62,ALL_CREDITS_PAID_BACK,24.99,1.0
1072000,-534.1,PRIOR_PAYMENTS_DELAYED,448.06,2.0
475708,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,91.9,1.0
728146,50.24,CREDITS_PAID_TO_DATE,850.23,2.0
798307,-180.17,ALL_CREDITS_PAID_BACK,11.95,1.0
374561,5431.38,PRIOR_PAYMENTS_DELAYED,291.34,1.0
852654,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,3088.72,2.0
1271896,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,14559.34,2.0
783074,142.02,CREDITS_PAID_TO_DATE,100.89,1.0
511538,,PRIOR_PAYMENTS_DELAYED,667.79,2.0
287839,NO_CHECKING,OUTSTANDING_CREDIT,829.21,3.0
737474,-694.5,ALL_CREDITS_PAID_BACK,204.72,2.0
764025,881.94,OUTSTANDING_CREDIT,848.14,3.0
1270774,NO_CHECKING,CREDITS_PAID_TO_DATE,59.44,1.0
1194560,5071.34,ALL_CREDITS_PAID_BACK,269.02,1.0
353836,-1101.06,ALL_CREDITS_PAID_BACK,58.05,1.0
125897,-64.08,ALL_CREDITS_PAID_BACK,226.19,1.0
609317,NO_CHECKING,ALL_CREDITS_PAID_BACK,33.56,1.0
689526,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,106.37,2.0
696450,169.63,PRIOR_PAYMENTS_DELAYED,128.43,1.0
199683,14300.28,PRIOR_PAYMENTS_DELAYED,490.94,1.0
591797,89.51,PRIOR_PAYMENTS_DELAYED,64.04,1.0
657459,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,223.89,3.0
63177,27.37,OUTSTANDING_CREDIT,127.89,2.0
205454,35.1,ALL_CREDITS_PAID_BACK,51.89,1.0
1278431,0,PRIOR_PAYMENTS_DELAYED,385.23,1.0
1081135,53.71,CREDITS_PAID_TO_DATE,37.53,1.0
98102,195.12,CREDITS_PAID_TO_DATE,13.04,2.0
902805,-2582.29,ALL_CREDITS_PAID_BACK,95.14,1.0
833202,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,398.62,3.0
593985,118.19,CREDITS_PAID_TO_DATE,61.97,1.0
535412,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
661933,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
369735,-85.38,NO_CREDITS,62.84,1.0
325923,50.3,PRIOR_PAYMENTS_DELAYED,26108.57,1.0
148042,-19.96,ALL_CREDITS_PAID_BACK,67.05,1.0
540767,NO_CHECKING,OUTSTANDING_CREDIT,1541.82,2.0
487715,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,423.45,1.0
722673,-110.88,NO_CREDITS,3.16,1.0
208670,2386.23,PRIOR_PAYMENTS_DELAYED,298.95,1.0
519267,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
1103605,180.88,CREDITS_PAID_TO_DATE,91.14,1.0
1080158,-228.65,CREDITS_PAID_TO_DATE,272.0,1.0
507837,-89.26,CREDITS_PAID_TO_DATE,42.09,1.0
104978,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,3.0
1033550,75.9,CREDITS_PAID_TO_DATE,30.89,1.0
1130796,-257.67,ALL_CREDITS_PAID_BACK,30.06,1.0
209234,0,CREDITS_PAID_TO_DATE,123.15,2.0
882093,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,3.0
729813,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,619.67,2.0
1132953,1612.47,CREDITS_PAID_TO_DATE,80.05,2.0
839394,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,892.99,2.0
919749,NO_CHECKING,OUTSTANDING_CREDIT,21484.74,2.0
1073689,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,10834.87,2.0
220345,NO_CHECKING,OUTSTANDING_CREDIT,553.91,1.0
4445,NO_CHECKING,ALL_CREDITS_PAID_BACK,118.14,1.0
361885,37.95,CREDITS_PAID_TO_DATE,38.67,1.0
994495,181.35,PRIOR_PAYMENTS_DELAYED,1061.36,2.0
1021387,98.94,CREDITS_PAID_TO_DATE,19.06,2.0
955433,-131.14,ALL_CREDITS_PAID_BACK,24.02,1.0
643597,-238.12,ALL_CREDITS_PAID_BACK,76.34,1.0
221414,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
1205767,156.01,CREDITS_PAID_TO_DATE,57.74,1.0
754772,-2.17,ALL_CREDITS_PAID_BACK,98.84,1.0
1222633,37.29,PRIOR_PAYMENTS_DELAYED,74.94,3.0
306683,-303.81,ALL_CREDITS_PAID_BACK,411.26,1.0
940734,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,696.63,2.0
598764,190.37,CREDITS_PAID_TO_DATE,41.81,2.0
1104638,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,998.09,2.0
857618,-98.91,ALL_CREDITS_PAID_BACK,89.12,1.0
834233,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,140.51,1.0
3825,NO_CHECKING,OUTSTANDING_CREDIT,610.0,1.0
512912,NO_CHECKING,CREDITS_PAID_TO_DATE,89.4,1.0
1028369,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,1053.55,2.0
352192,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,281.18,2.0
910486,NO_CHECKING,ALL_CREDITS_PAID_BACK,7.95,1.0
998636,3932.05,PRIOR_PAYMENTS_DELAYED,2306.48,1.0
313425,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
516979,-136.33,PRIOR_PAYMENTS_DELAYED,36.22,1.0
982390,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,611.44,1.0
1270049,24.28,PRIOR_PAYMENTS_DELAYED,20209.76,1.0
689751,-98.18,CREDITS_PAID_TO_DATE,156.94,1.0
583132,11715.4,CREDITS_PAID_TO_DATE,328.27,2.0
1070011,NO_CHECKING,OUTSTANDING_CREDIT,501.48,3.0
25332,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,497.92,2.0
448641,NO_CHECKING,OUTSTANDING_CREDIT,1283.53,2.0
680946,119.38,CREDITS_PAID_TO_DATE,45.4,1.0
347553,190.68,CREDITS_PAID_TO_DATE,43.4,1.0
726250,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
51034,64.94,CREDITS_PAID_TO_DATE,65.93,1.0
867298,6.37,PRIOR_PAYMENTS_DELAYED,697.37,2.0
430796,-7.29,PRIOR_PAYMENTS_DELAYED,427.34,2.0
289138,28.78,OUTSTANDING_CREDIT,987.12,1.0
186854,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
755367,0,OUTSTANDING_CREDIT,511.81,2.0
261191,NO_CHECKING,CREDITS_PAID_TO_DATE,410.05,2.0
769734,-347.96,ALL_CREDITS_PAID_BACK,207.04,1.0
786764,-66.61,CREDITS_PAID_TO_DATE,43.55,1.0
335026,200.45,PRIOR_PAYMENTS_DELAYED,344.42,2.0
474813,-369.15,CREDITS_PAID_TO_DATE,100.09,2.0
603744,-3.84,CREDITS_PAID_TO_DATE,156.35,1.0
481897,-294.81,CREDITS_PAID_TO_DATE,37.78,1.0
931328,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,557.4,1.0
67616,-563.02,PRIOR_PAYMENTS_DELAYED,837.43,2.0
1236268,NO_CHECKING,CREDITS_PAID_TO_DATE,2508.15,2.0
402194,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,135.94,1.0
1049890,-254.52,PRIOR_PAYMENTS_DELAYED,16.4,1.0
114300,-86.92,ALL_CREDITS_PAID_BACK,48.49,1.0
