ID,CHECKING_BALANCE,PAYMENT_TERM,CREDIT_HISTORY,LOAN_PURPOSE,LOAN_AMOUNT,EXISTING_SAVINGS,EMPLOYMENT_DURATION,INSTALLMENT_PERCENT,SEX,OTHERS_ON_LOAN,CURRENT_RESIDENCE_DURATION,PROPERTY,AGE,INSTALLMENT_PLANS,HOUSING,EXISTING_CREDITS_COUNT,JOB_TYPE,DEPENDENTS,TELEPHONE,FOREIGN_WORKER,ALLOW
1190899,13376.06,960,OUTSTANDING_CREDIT,APPLIANCES,4388,UNKNOWN,9,4,M,NONE,3,UNKNOWN,43,NONE,OWN,2,3,1,0,1,TO_FILL
654319,-571.07,120,ALL_CREDITS_PAID_BACK,CAR_NEW,250,9.29,0,2,M,NONE,2,SAVINGS_INSURANCE,19,STORES,RENT,1,3,1,0,1,TO_FILL
1194830,-1257.47,390,PRIOR_PAYMENTS_DELAYED,CAR_NEW,2651,19.82,2,3,M,NONE,3,SAVINGS_INSURANCE,25,NONE,OWN,2,2,2,0,1,TO_FILL
241170,14.48,480,NO_CREDITS,CAR_NEW,2205,98.41,0,2,F,NONE,3,SAVINGS_INSURANCE,41,NONE,OWN,1,3,1,0,1,TO_FILL
876047,NO_CHECKING,930,PRIOR_PAYMENTS_DELAYED,CAR_USED,5661,UNKNOWN,1,3,F,CO-APPLICANT,3,SAVINGS_INSURANCE,49,NONE,OWN,2,3,1,1,1,TO_FILL
73149,NO_CHECKING,1271,OUTSTANDING_CREDIT,REPAIRS,3423,UNKNOWN,10,5,M,NONE,5,SAVINGS_INSURANCE,56,NONE,FREE,2,3,1,1,1,TO_FILL
147515,NO_CHECKING,1209,OUTSTANDING_CREDIT,OTHER,6559,11418.59,6,4,F,NONE,2,CAR_OTHER,57,BANK,OWN,2,1,2,1,1,TO_FILL
125749,NO_CHECKING,450,CREDITS_PAID_TO_DATE,CAR_NEW,2685,443.13,5,4,F,NONE,2,SAVINGS_INSURANCE,46,STORES,RENT,1,1,1,0,1,TO_FILL
544983,-31.35,403,ALL_CREDITS_PAID_BACK,CAR_NEW,1950,460.71,5,3,M,NONE,1,CAR_OTHER,32,NONE,OWN,1,3,1,0,1,TO_FILL
573523,-2.19,240,NO_CREDITS,APPLIANCES,4641,80.29,2,3,M,NONE,2,CAR_OTHER,40,NONE,OWN,2,3,2,0,1,TO_FILL
101820,-649.05,279,ALL_CREDITS_PAID_BACK,APPLIANCES,250,456.36,0,2,F,NONE,1,SAVINGS_INSURANCE,40,NONE,OWN,2,3,2,1,1,TO_FILL
431947,NO_CHECKING,930,PRIOR_PAYMENTS_DELAYED,CAR_USED,5787,338.2,3,3,F,NONE,3,SAVINGS_INSURANCE,36,NONE,OWN,1,3,1,1,1,TO_FILL
1277703,195.59,558,CREDITS_PAID_TO_DATE,FURNITURE,1501,27.83,3,3,F,NONE,3,REAL_ESTATE,27,NONE,OWN,1,3,1,0,1,TO_FILL
408037,-212.29,270,CREDITS_PAID_TO_DATE,CAR_NEW,250,73.81,5,1,M,NONE,1,SAVINGS_INSURANCE,34,BANK,RENT,1,0,1,0,1,TO_FILL
698066,NO_CHECKING,775,OUTSTANDING_CREDIT,VACATION,4296,922.98,11,5,M,NONE,4,CAR_OTHER,47,NONE,FREE,2,3,1,1,1,TO_FILL
989479,NO_CHECKING,1116,PRIOR_PAYMENTS_DELAYED,VACATION,7694,UNKNOWN,12,5,M,CO-APPLICANT,3,UNKNOWN,46,STORES,OWN,3,1,2,1,1,TO_FILL
1307973,158.19,840,CREDITS_PAID_TO_DATE,RADIO_TV,5184,2138.2,8,3,F,NONE,4,UNKNOWN,41,BANK,RENT,2,0,1,1,1,TO_FILL
329873,NO_CHECKING,1116,OUTSTANDING_CREDIT,RADIO_TV,5832,UNKNOWN,9,5,M,CO-APPLICANT,4,UNKNOWN,70,NONE,FREE,3,3,2,1,1,TO_FILL
438993,NO_CHECKING,837,OUTSTANDING_CREDIT,APPLIANCES,6304,564.8,10,5,M,CO-APPLICANT,5,UNKNOWN,54,NONE,FREE,3,2,2,1,1,TO_FILL
1173784,NO_CHECKING,960,OUTSTANDING_CREDIT,FURNITURE,5499,UNKNOWN,8,5,M,CO-APPLICANT,4,UNKNOWN,49,NONE,OWN,3,3,2,1,1,TO_FILL
256295,2.61,480,PRIOR_PAYMENTS_DELAYED,RADIO_TV,2931,12560.81,8,2,M,NONE,3,SAVINGS_INSURANCE,47,NONE,OWN,2,3,1,1,1,TO_FILL
463804,30.55,390,ALL_CREDITS_PAID_BACK,FURNITURE,3638,86.0,3,2,F,NONE,3,SAVINGS_INSURANCE,26,NONE,OWN,1,3,1,0,1,TO_FILL
722518,3452.72,589,ALL_CREDITS_PAID_BACK,CAR_NEW,3137,180.79,2,3,M,NONE,2,SAVINGS_INSURANCE,31,NONE,OWN,2,3,2,0,1,TO_FILL
1187228,99.5,390,CREDITS_PAID_TO_DATE,CAR_NEW,1582,30.27,0,2,F,CO-APPLICANT,3,CAR_OTHER,44,NONE,OWN,1,3,1,1,1,TO_FILL
434480,-52.73,300,ALL_CREDITS_PAID_BACK,VACATION,2380,39.46,0,2,F,NONE,2,SAVINGS_INSURANCE,28,NONE,RENT,1,3,1,0,1,TO_FILL
572777,-430.87,589,CREDITS_PAID_TO_DATE,CAR_NEW,2578,520.6,2,2,M,CO-APPLICANT,3,CAR_OTHER,43,STORES,OWN,1,1,1,0,1,TO_FILL
459291,-424.96,450,CREDITS_PAID_TO_DATE,FURNITURE,250,22.21,0,1,F,NONE,2,REAL_ESTATE,27,NONE,RENT,1,3,1,0,1,TO_FILL
534051,-216.69,403,PRIOR_PAYMENTS_DELAYED,CAR_NEW,294,58.6,7,2,M,NONE,3,CAR_OTHER,41,BANK,RENT,1,1,1,0,1,TO_FILL
542841,-1182.97,120,NO_CREDITS,CAR_NEW,250,86.56,0,1,M,NONE,2,REAL_ESTATE,19,STORES,RENT,1,3,1,0,1,TO_FILL
475913,NO_CHECKING,1110,PRIOR_PAYMENTS_DELAYED,APPLIANCES,6199,1731.57,5,4,M,NONE,4,SAVINGS_INSURANCE,46,NONE,OWN,2,3,1,0,1,TO_FILL
63313,164.23,434,CREDITS_PAID_TO_DATE,CAR_NEW,2886,388.1,0,1,M,NONE,1,SAVINGS_INSURANCE,29,STORES,OWN,1,3,1,0,1,TO_FILL
246941,2845.14,744,OUTSTANDING_CREDIT,APPLIANCES,4193,370.23,7,3,M,NONE,2,UNKNOWN,36,NONE,OWN,2,3,1,1,1,TO_FILL
944453,NO_CHECKING,1200,OUTSTANDING_CREDIT,REPAIRS,3244,3092.98,6,3,M,NONE,4,SAVINGS_INSURANCE,28,BANK,OWN,1,0,2,0,1,TO_FILL
989507,-918.84,310,ALL_CREDITS_PAID_BACK,CAR_USED,250,11.8,3,2,F,NONE,1,REAL_ESTATE,23,STORES,OWN,1,3,1,0,1,TO_FILL
545879,-181.77,210,NO_CREDITS,CAR_NEW,250,97.7,0,1,F,NONE,1,REAL_ESTATE,21,NONE,OWN,1,3,1,0,1,TO_FILL
1018476,13897.88,651,CREDITS_PAID_TO_DATE,RADIO_TV,2635,13487.32,12,4,M,NONE,3,CAR_OTHER,37,NONE,OWN,2,3,1,0,1,TO_FILL
39431,NO_CHECKING,837,PRIOR_PAYMENTS_DELAYED,RADIO_TV,4521,440.39,0,4,M,NONE,4,SAVINGS_INSURANCE,28,NONE,OWN,1,2,2,1,1,TO_FILL
741808,0,434,CREDITS_PAID_TO_DATE,APPLIANCES,1980,43.88,5,2,M,NONE,2,REAL_ESTATE,33,NONE,OWN,1,3,1,0,1,TO_FILL
750296,-198.99,310,CREDITS_PAID_TO_DATE,VACATION,2129,65.76,0,1,F,NONE,2,SAVINGS_INSURANCE,27,NONE,OWN,1,3,1,0,1,TO_FILL
265975,NO_CHECKING,960,PRIOR_PAYMENTS_DELAYED,CAR_USED,6250,UNKNOWN,5,4,M,NONE,4,CAR_OTHER,46,NONE,OWN,2,3,1,1,1,TO_FILL
506309,NO_CHECKING,870,OUTSTANDING_CREDIT,APPLIANCES,6658,UNKNOWN,6,4,F,GUARANTOR,4,CAR_OTHER,61,NONE,FREE,2,1,1,1,1,TO_FILL
553706,97.27,720,CREDITS_PAID_TO_DATE,FURNITURE,4031,30.23,1,3,M,NONE,2,CAR_OTHER,19,NONE,OWN,1,3,1,0,1,TO_FILL
384022,175.17,570,PRIOR_PAYMENTS_DELAYED,RADIO_TV,878,210.85,0,2,M,NONE,3,SAVINGS_INSURANCE,31,NONE,OWN,1,3,1,0,1,TO_FILL
516094,-945.17,600,CREDITS_PAID_TO_DATE,FURNITURE,3366,37.19,6,3,M,NONE,1,CAR_OTHER,44,STORES,OWN,2,1,1,1,1,TO_FILL
489745,-167.25,868,OUTSTANDING_CREDIT,REPAIRS,250,999.82,3,2,F,NONE,2,REAL_ESTATE,41,STORES,OWN,1,3,1,1,1,TO_FILL
1147332,NO_CHECKING,1302,OUTSTANDING_CREDIT,RADIO_TV,4570,1601.35,1,4,M,NONE,3,CAR_OTHER,41,NONE,OWN,1,3,1,0,1,TO_FILL
302904,-161.93,420,CREDITS_PAID_TO_DATE,FURNITURE,1157,2.86,0,2,F,NONE,3,REAL_ESTATE,21,NONE,OWN,1,3,1,0,1,TO_FILL
1280752,22128.56,713,CREDITS_PAID_TO_DATE,RADIO_TV,5801,754.57,0,3,F,NONE,3,SAVINGS_INSURANCE,33,NONE,OWN,2,3,1,1,1,TO_FILL
427940,-57.54,510,CREDITS_PAID_TO_DATE,CAR_NEW,2527,26.92,6,3,M,NONE,2,CAR_OTHER,37,NONE,OWN,1,3,1,0,1,TO_FILL
1041753,NO_CHECKING,270,PRIOR_PAYMENTS_DELAYED,RADIO_TV,7594,408.83,3,3,M,NONE,4,SAVINGS_INSURANCE,31,NONE,OWN,1,2,1,0,1,TO_FILL
1137181,NO_CHECKING,1023,PRIOR_PAYMENTS_DELAYED,VACATION,4228,960.58,7,4,M,NONE,3,SAVINGS_INSURANCE,32,STORES,OWN,1,1,2,1,0,TO_FILL
1256853,NO_CHECKING,775,PRIOR_PAYMENTS_DELAYED,CAR_USED,5950,12577.19,6,3,M,NONE,4,SAVINGS_INSURANCE,40,STORES,OWN,2,1,1,1,1,TO_FILL
522399,108.22,496,CREDITS_PAID_TO_DATE,CAR_NEW,3283,12.54,0,3,M,CO-APPLICANT,3,CAR_OTHER,33,BANK,OWN,1,1,1,1,1,TO_FILL
787606,-1835.84,150,CREDITS_PAID_TO_DATE,APPLIANCES,250,25.73,5,3,M,NONE,3,REAL_ESTATE,19,NONE,OWN,1,2,1,0,1,TO_FILL
223254,-55.44,450,CREDITS_PAID_TO_DATE,CAR_USED,946,871.81,2,2,M,NONE,3,CAR_OTHER,26,NONE,RENT,1,3,1,0,1,TO_FILL
1214341,147.93,682,CREDITS_PAID_TO_DATE,FURNITURE,2244,2818.12,7,3,M,NONE,4,CAR_OTHER,32,NONE,RENT,1,3,1,0,1,TO_FILL
46134,NO_CHECKING,992,OUTSTANDING_CREDIT,REPAIRS,6331,UNKNOWN,8,5,M,CO-APPLICANT,4,CAR_OTHER,48,NONE,FREE,2,2,2,1,1,TO_FILL
146873,NO_CHECKING,651,PRIOR_PAYMENTS_DELAYED,RADIO_TV,1646,UNKNOWN,14,4,M,NONE,3,SAVINGS_INSURANCE,40,NONE,OWN,1,3,1,0,1,TO_FILL
778049,NO_CHECKING,420,PRIOR_PAYMENTS_DELAYED,RADIO_TV,6774,106.72,7,4,F,NONE,3,CAR_OTHER,32,NONE,OWN,2,2,1,0,1,TO_FILL
539127,NO_CHECKING,780,PRIOR_PAYMENTS_DELAYED,RADIO_TV,5864,563.89,0,2,M,NONE,4,UNKNOWN,44,NONE,OWN,1,2,1,1,1,TO_FILL
1054787,NO_CHECKING,690,PRIOR_PAYMENTS_DELAYED,EDUCATION,5883,1780.98,8,3,M,NONE,2,SAVINGS_INSURANCE,40,NONE,FREE,2,3,1,0,1,TO_FILL
898157,NO_CHECKING,720,OUTSTANDING_CREDIT,RADIO_TV,5881,47451.55,5,3,F,NONE,4,UNKNOWN,58,NONE,OWN,2,3,2,1,1,TO_FILL
942992,NO_CHECKING,720,PRIOR_PAYMENTS_DELAYED,APPLIANCES,4910,663.48,0,4,F,NONE,3,CAR_OTHER,45,NONE,FREE,2,3,1,1,1,TO_FILL
1077871,NO_CHECKING,806,OUTSTANDING_CREDIT,FURNITURE,5884,899.34,7,4,F,NONE,3,UNKNOWN,35,NONE,FREE,2,3,1,1,1,TO_FILL
1072425,NO_CHECKING,300,CREDITS_PAID_TO_DATE,FURNITURE,5130,619.26,4,3,M,NONE,3,SAVINGS_INSURANCE,44,NONE,OWN,2,2,1,1,1,TO_FILL
764569,16245.03,713,PRIOR_PAYMENTS_DELAYED,REPAIRS,4526,5386.78,11,4,M,NONE,4,CAR_OTHER,32,STORES,OWN,2,1,1,1,1,TO_FILL
580703,NO_CHECKING,992,PRIOR_PAYMENTS_DELAYED,EDUCATION,6332,468.48,6,5,F,NONE,5,SAVINGS_INSURANCE,50,NONE,OWN,2,2,2,1,1,TO_FILL
739059,-601.86,682,CREDITS_PAID_TO_DATE,CAR_USED,3233,7.27,0,1,F,NONE,2,REAL_ESTATE,19,NONE,OWN,1,3,1,0,1,TO_FILL
110810,NO_CHECKING,899,OUTSTANDING_CREDIT,FURNITURE,6815,UNKNOWN,9,4,M,CO-APPLICANT,3,CAR_OTHER,36,NONE,OWN,2,3,1,1,1,TO_FILL
1223512,-351.72,775,CREDITS_PAID_TO_DATE,CAR_USED,2922,437.23,2,2,F,NONE,1,REAL_ESTATE,34,STORES,OWN,2,3,1,0,1,TO_FILL
177110,-114.68,620,CREDITS_PAID_TO_DATE,CAR_NEW,4849,1.55,7,3,M,NONE,3,SAVINGS_INSURANCE,20,STORES,OWN,2,3,1,0,1,TO_FILL
726258,119.35,775,PRIOR_PAYMENTS_DELAYED,BUSINESS,3037,301.76,11,4,M,NONE,4,SAVINGS_INSURANCE,35,NONE,OWN,1,2,1,0,1,TO_FILL
388421,NO_CHECKING,1116,OUTSTANDING_CREDIT,APPLIANCES,7352,2156.06,12,4,M,CO-APPLICANT,5,UNKNOWN,36,STORES,OWN,1,1,2,1,1,TO_FILL
1134892,NO_CHECKING,341,CREDITS_PAID_TO_DATE,CAR_NEW,6680,84.53,2,3,M,NONE,4,CAR_OTHER,40,NONE,OWN,1,2,1,0,1,TO_FILL
272336,-808.25,120,NO_CREDITS,CAR_USED,250,45.57,0,1,M,NONE,1,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
94581,74.35,870,CREDITS_PAID_TO_DATE,FURNITURE,2642,74.41,3,2,F,NONE,3,SAVINGS_INSURANCE,41,NONE,RENT,2,3,1,1,1,TO_FILL
1013090,-170.26,434,ALL_CREDITS_PAID_BACK,FURNITURE,868,59.24,3,3,F,NONE,3,REAL_ESTATE,23,BANK,RENT,2,0,1,0,1,TO_FILL
143866,-327.18,434,PRIOR_PAYMENTS_DELAYED,CAR_NEW,4002,550.28,10,3,F,CO-APPLICANT,3,CAR_OTHER,49,STORES,OWN,1,1,1,1,1,TO_FILL
1138961,188.55,124,ALL_CREDITS_PAID_BACK,CAR_USED,250,55.63,0,2,F,NONE,3,REAL_ESTATE,35,NONE,OWN,1,3,1,1,1,TO_FILL
929176,-900.9,899,OUTSTANDING_CREDIT,RADIO_TV,250,230.63,3,3,M,NONE,2,CAR_OTHER,19,BANK,RENT,1,0,1,0,1,TO_FILL
903123,122.39,961,OUTSTANDING_CREDIT,RADIO_TV,2306,UNKNOWN,5,4,M,NONE,2,UNKNOWN,34,BANK,OWN,2,0,1,1,1,TO_FILL
1312284,-558.43,600,PRIOR_PAYMENTS_DELAYED,RADIO_TV,1155,26424.73,2,3,M,NONE,3,SAVINGS_INSURANCE,33,NONE,RENT,2,3,1,1,1,TO_FILL
496616,NO_CHECKING,1080,PRIOR_PAYMENTS_DELAYED,FURNITURE,4821,838.86,3,4,M,NONE,3,UNKNOWN,54,STORES,OWN,2,1,1,1,1,TO_FILL
442564,NO_CHECKING,1426,OUTSTANDING_CREDIT,RADIO_TV,6509,2049.38,9,4,M,GUARANTOR,5,CAR_OTHER,62,NONE,FREE,2,3,2,1,1,TO_FILL
623777,-462.22,1050,OUTSTANDING_CREDIT,OTHER,5974,904.36,3,3,M,NONE,1,UNKNOWN,35,STORES,OWN,2,3,1,0,1,TO_FILL
732734,119.82,660,OUTSTANDING_CREDIT,FURNITURE,2765,422.52,8,4,M,NONE,2,UNKNOWN,40,NONE,OWN,1,3,2,1,1,TO_FILL
879290,-517.16,120,ALL_CREDITS_PAID_BACK,CAR_NEW,250,69.77,0,1,M,NONE,2,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
578785,NO_CHECKING,990,PRIOR_PAYMENTS_DELAYED,APPLIANCES,5799,969.21,8,4,M,NONE,3,CAR_OTHER,46,NONE,FREE,2,3,1,1,1,TO_FILL
1314674,NO_CHECKING,589,CREDITS_PAID_TO_DATE,RADIO_TV,2804,500.45,0,3,F,NONE,2,REAL_ESTATE,31,STORES,OWN,1,3,1,0,1,TO_FILL
504620,NO_CHECKING,837,PRIOR_PAYMENTS_DELAYED,APPLIANCES,1782,339.01,11,3,M,NONE,2,SAVINGS_INSURANCE,32,NONE,OWN,1,3,2,1,1,TO_FILL
125144,NO_CHECKING,1020,PRIOR_PAYMENTS_DELAYED,FURNITURE,5851,1275.29,11,4,M,CO-APPLICANT,4,UNKNOWN,51,NONE,OWN,2,3,1,1,1,TO_FILL
764158,NO_CHECKING,300,CREDITS_PAID_TO_DATE,CAR_NEW,1586,2.59,2,2,M,NONE,4,REAL_ESTATE,51,NONE,RENT,1,2,1,1,1,TO_FILL
781864,NO_CHECKING,899,PRIOR_PAYMENTS_DELAYED,APPLIANCES,2178,831.53,5,3,F,NONE,3,CAR_OTHER,42,NONE,OWN,1,1,1,0,1,TO_FILL
564596,-323.87,360,ALL_CREDITS_PAID_BACK,CAR_NEW,250,21.78,0,2,M,NONE,1,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
1025579,-983.44,120,NO_CREDITS,CAR_NEW,250,0.88,0,1,F,NONE,2,REAL_ESTATE,19,NONE,RENT,1,3,1,0,1,TO_FILL
669442,59.07,496,PRIOR_PAYMENTS_DELAYED,CAR_USED,3083,994.33,11,4,M,NONE,3,SAVINGS_INSURANCE,37,NONE,OWN,2,3,1,0,1,TO_FILL
432604,NO_CHECKING,870,PRIOR_PAYMENTS_DELAYED,CAR_USED,6676,163.34,6,4,M,NONE,4,CAR_OTHER,71,NONE,FREE,3,2,2,1,1,TO_FILL
809981,2264.63,660,CREDITS_PAID_TO_DATE,RADIO_TV,4725,1033.1,1,3,M,GUARANTOR,3,CAR_OTHER,48,NONE,FREE,2,3,1,1,1,TO_FILL
503345,NO_CHECKING,1800,OUTSTANDING_CREDIT,EDUCATION,7636,UNKNOWN,8,6,F,CO-APPLICANT,4,UNKNOWN,49,NONE,OWN,2,3,2,1,1,TO_FILL
191655,NO_CHECKING,837,PRIOR_PAYMENTS_DELAYED,EDUCATION,4466,UNKNOWN,11,3,M,NONE,2,SAVINGS_INSURANCE,41,STORES,FREE,2,1,1,1,1,TO_FILL
530360,NO_CHECKING,992,PRIOR_PAYMENTS_DELAYED,CAR_USED,4400,UNKNOWN,10,3,M,CO-APPLICANT,4,CAR_OTHER,47,STORES,FREE,3,1,2,1,1,TO_FILL
297935,NO_CHECKING,780,PRIOR_PAYMENTS_DELAYED,APPLIANCES,9358,161.25,6,4,M,CO-APPLICANT,3,UNKNOWN,44,NONE,OWN,2,2,1,1,1,TO_FILL
679047,131.13,124,PRIOR_PAYMENTS_DELAYED,FURNITURE,510,51.96,6,3,M,NONE,3,SAVINGS_INSURANCE,36,NONE,OWN,2,3,1,0,1,TO_FILL
97794,-14.56,124,ALL_CREDITS_PAID_BACK,CAR_NEW,250,50.39,1,2,M,NONE,3,REAL_ESTATE,19,BANK,RENT,1,1,1,0,1,TO_FILL
385556,128.55,899,OUTSTANDING_CREDIT,RADIO_TV,6033,UNKNOWN,8,4,F,NONE,3,UNKNOWN,53,NONE,OWN,3,3,2,1,1,TO_FILL
1261792,NO_CHECKING,775,CREDITS_PAID_TO_DATE,CAR_USED,2617,263.93,0,3,M,NONE,4,REAL_ESTATE,36,NONE,OWN,1,2,1,1,1,TO_FILL
300109,-29.29,330,ALL_CREDITS_PAID_BACK,CAR_USED,1282,72.66,0,2,M,NONE,2,REAL_ESTATE,19,NONE,OWN,1,3,1,1,1,TO_FILL
988243,0,450,PRIOR_PAYMENTS_DELAYED,RETRAINING,4312,39.29,3,3,F,CO-APPLICANT,1,SAVINGS_INSURANCE,44,STORES,OWN,2,1,1,0,1,TO_FILL
1019112,NO_CHECKING,750,PRIOR_PAYMENTS_DELAYED,CAR_USED,6092,152.81,0,4,M,NONE,3,SAVINGS_INSURANCE,39,NONE,OWN,1,2,1,0,1,TO_FILL
1118754,156.6,651,PRIOR_PAYMENTS_DELAYED,RADIO_TV,4400,1751.62,7,3,M,NONE,4,SAVINGS_INSURANCE,55,NONE,OWN,2,3,1,1,1,TO_FILL
494267,NO_CHECKING,248,CREDITS_PAID_TO_DATE,CAR_USED,4237,603.48,6,4,M,NONE,4,CAR_OTHER,27,NONE,OWN,1,2,1,1,1,TO_FILL
1085461,NO_CHECKING,930,PRIOR_PAYMENTS_DELAYED,EDUCATION,6268,UNKNOWN,3,4,F,NONE,3,SAVINGS_INSURANCE,34,NONE,OWN,2,3,2,1,1,TO_FILL
863842,NO_CHECKING,744,OUTSTANDING_CREDIT,RADIO_TV,4774,729.63,12,3,F,NONE,3,SAVINGS_INSURANCE,53,NONE,FREE,2,3,1,1,1,TO_FILL
370702,159.82,124,CREDITS_PAID_TO_DATE,CAR_USED,250,834.47,3,3,M,NONE,2,SAVINGS_INSURANCE,23,NONE,OWN,1,2,1,0,1,TO_FILL
1744,NO_CHECKING,960,OUTSTANDING_CREDIT,VACATION,9604,727.56,9,6,M,CO-APPLICANT,5,UNKNOWN,57,NONE,FREE,2,3,2,1,1,TO_FILL
620664,83.6,341,CREDITS_PAID_TO_DATE,CAR_NEW,5628,353.83,1,2,M,NONE,3,CAR_OTHER,24,NONE,OWN,2,3,1,0,1,TO_FILL
1248570,134.59,310,CREDITS_PAID_TO_DATE,FURNITURE,1981,23.73,2,1,F,NONE,1,REAL_ESTATE,19,STORES,RENT,1,3,1,0,1,TO_FILL
374891,NO_CHECKING,1140,PRIOR_PAYMENTS_DELAYED,REPAIRS,6204,909.05,7,4,M,NONE,4,CAR_OTHER,46,STORES,OWN,2,1,2,1,1,TO_FILL
638064,2.7,496,CREDITS_PAID_TO_DATE,FURNITURE,3196,75.16,2,3,M,CO-APPLICANT,3,REAL_ESTATE,40,NONE,OWN,2,3,1,1,1,TO_FILL
1183747,NO_CHECKING,1116,OUTSTANDING_CREDIT,APPLIANCES,6846,1365.28,8,5,F,CO-APPLICANT,4,UNKNOWN,47,STORES,OWN,2,1,2,1,1,TO_FILL
1313651,NO_CHECKING,992,PRIOR_PAYMENTS_DELAYED,EDUCATION,4424,582.22,5,3,M,NONE,4,SAVINGS_INSURANCE,32,NONE,OWN,2,3,1,0,1,TO_FILL
528098,-47.94,310,ALL_CREDITS_PAID_BACK,CAR_NEW,1125,15.82,0,2,F,NONE,1,SAVINGS_INSURANCE,25,STORES,OWN,1,3,1,0,1,TO_FILL
978008,46.82,540,PRIOR_PAYMENTS_DELAYED,RETRAINING,5154,9.81,11,4,M,NONE,4,CAR_OTHER,36,STORES,OWN,1,1,1,0,1,TO_FILL
330045,NO_CHECKING,1302,PRIOR_PAYMENTS_DELAYED,RADIO_TV,7306,886.34,8,4,M,CO-APPLICANT,4,CAR_OTHER,58,NONE,OWN,2,3,1,1,1,TO_FILL
249971,23.77,682,CREDITS_PAID_TO_DATE,CAR_USED,499,88.21,4,3,M,NONE,1,SAVINGS_INSURANCE,19,NONE,OWN,1,3,1,0,1,TO_FILL
509866,NO_CHECKING,810,PRIOR_PAYMENTS_DELAYED,RADIO_TV,4807,468.23,0,3,M,NONE,3,CAR_OTHER,45,NONE,OWN,1,3,1,0,1,TO_FILL
8585,17518.12,420,PRIOR_PAYMENTS_DELAYED,CAR_NEW,1683,282.48,3,3,M,CO-APPLICANT,4,SAVINGS_INSURANCE,35,NONE,OWN,1,3,1,1,1,TO_FILL
42283,0,480,PRIOR_PAYMENTS_DELAYED,RADIO_TV,1923,292.4,0,3,F,NONE,2,CAR_OTHER,46,NONE,RENT,1,3,2,0,1,TO_FILL
583892,NO_CHECKING,1110,PRIOR_PAYMENTS_DELAYED,RADIO_TV,5240,1486.15,1,4,F,NONE,4,SAVINGS_INSURANCE,54,NONE,OWN,2,3,2,1,1,TO_FILL
769124,165.36,899,OUTSTANDING_CREDIT,CAR_USED,2750,118.52,7,4,M,NONE,3,UNKNOWN,39,BANK,OWN,1,0,1,1,1,TO_FILL
1019947,2324.2,810,OUTSTANDING_CREDIT,APPLIANCES,1371,826.48,6,2,M,NONE,2,SAVINGS_INSURANCE,36,NONE,FREE,2,3,1,0,1,TO_FILL
1131138,60.38,570,PRIOR_PAYMENTS_DELAYED,FURNITURE,436,19233.46,10,4,M,NONE,4,CAR_OTHER,22,BANK,RENT,2,1,1,0,1,TO_FILL
603492,NO_CHECKING,1110,OUTSTANDING_CREDIT,RADIO_TV,8258,1303.4,12,5,M,CO-APPLICANT,5,UNKNOWN,50,NONE,FREE,2,3,2,1,1,TO_FILL
69867,NO_CHECKING,870,OUTSTANDING_CREDIT,APPLIANCES,6238,967.0,5,3,M,NONE,3,CAR_OTHER,41,NONE,OWN,1,3,1,0,1,TO_FILL
399513,91.71,120,ALL_CREDITS_PAID_BACK,CAR_USED,250,91.12,3,2,F,NONE,1,REAL_ESTATE,50,NONE,RENT,1,3,1,1,1,TO_FILL
28509,-825.3,496,CREDITS_PAID_TO_DATE,CAR_NEW,1428,52.6,6,1,M,NONE,1,CAR_OTHER,20,BANK,RENT,1,0,1,1,1,TO_FILL
757322,-174.26,270,CREDITS_PAID_TO_DATE,CAR_NEW,2421,70.69,1,3,F,NONE,2,SAVINGS_INSURANCE,32,NONE,OWN,2,3,1,0,1,TO_FILL
1006860,138.16,420,CREDITS_PAID_TO_DATE,FURNITURE,1252,36.41,0,3,F,NONE,3,CAR_OTHER,29,NONE,OWN,1,3,1,0,1,TO_FILL
286144,76.74,810,CREDITS_PAID_TO_DATE,CAR_USED,4591,20.71,7,3,F,NONE,2,SAVINGS_INSURANCE,38,NONE,OWN,1,3,2,0,0,TO_FILL
624918,NO_CHECKING,840,PRIOR_PAYMENTS_DELAYED,APPLIANCES,3731,UNKNOWN,3,3,M,NONE,3,CAR_OTHER,28,NONE,RENT,1,3,1,0,1,TO_FILL
1120753,NO_CHECKING,868,OUTSTANDING_CREDIT,APPLIANCES,5477,874.18,9,5,M,CO-APPLICANT,5,UNKNOWN,61,NONE,FREE,2,3,2,1,1,TO_FILL
879026,NO_CHECKING,1395,OUTSTANDING_CREDIT,REPAIRS,3643,18362.22,7,4,M,NONE,5,SAVINGS_INSURANCE,34,NONE,OWN,2,3,1,0,1,TO_FILL
45070,79.2,480,CREDITS_PAID_TO_DATE,VACATION,2691,52.14,4,3,F,NONE,2,CAR_OTHER,36,NONE,FREE,1,3,1,0,1,TO_FILL
596118,134.76,240,ALL_CREDITS_PAID_BACK,FURNITURE,2141,69.22,0,2,F,NONE,1,CAR_OTHER,22,NONE,RENT,1,3,1,0,1,TO_FILL
57118,182.53,651,PRIOR_PAYMENTS_DELAYED,RETRAINING,5308,1902.54,12,3,M,NONE,3,UNKNOWN,40,NONE,OWN,2,3,1,0,1,TO_FILL
