ID,PAYMENT_TERM,INSTALLMENT_PLANS,INSTALLMENT_PERCENT,LOAN_PURPOSE,LOAN_AMOUNT,OTHERS_ON_LOAN,ALLOW
1052279,837.0,STORES,3.0,RADIO_TV,4880.0,NONE,1
502407,690.0,NONE,2.0,RETRAINING,1739.0,NONE,1
742626,810.0,NONE,4.0,RADIO_TV,7621.0,CO-APPLICANT,0
1071157,750.0,STORES,4.0,RETRAINING,2933.0,NONE,1
444798,240.0,STORES,1.0,FURNITURE,636.0,NONE,1
202868,1333.0,NONE,5.0,REPAIRS,5775.0,CO-APPLICANT,0
984852,124.0,NONE,3.0,CAR_NEW,3840.0,NONE,1
1252930,775.0,BANK,2.0,RADIO_TV,765.0,CO-APPLICANT,0
289095,186.0,BANK,2.0,VACATION,4178.0,NONE,1
336728,420.0,NONE,2.0,FURNITURE,2411.0,NONE,1
1223556,120.0,NONE,1.0,CAR_NEW,250.0,NONE,1
805171,720.0,NONE,4.0,CAR_USED,4425.0,NONE,0
629594,270.0,BANK,3.0,CAR_USED,2787.0,NONE,1
98988,270.0,BANK,2.0,CAR_NEW,1455.0,NONE,1
214146,390.0,NONE,3.0,CAR_NEW,1084.0,NONE,0
1317446,1080.0,NONE,5.0,OTHER,8022.0,NONE,0
854230,248.0,NONE,2.0,CAR_USED,2365.0,NONE,0
441591,124.0,NONE,2.0,CAR_NEW,1605.0,NONE,1
916934,120.0,NONE,1.0,CAR_NEW,250.0,NONE,1
906404,1140.0,STORES,5.0,REPAIRS,9849.0,CO-APPLICANT,1
609257,930.0,NONE,5.0,APPLIANCES,7984.0,CO-APPLICANT,1
234359,930.0,NONE,5.0,RADIO_TV,9647.0,CO-APPLICANT,0
139914,600.0,NONE,2.0,CAR_NEW,3175.0,NONE,1
286774,960.0,NONE,3.0,VACATION,2742.0,NONE,0
1195059,434.0,NONE,3.0,CAR_NEW,616.0,NONE,1
1004708,558.0,NONE,3.0,CAR_NEW,4892.0,NONE,1
1062692,744.0,NONE,3.0,RADIO_TV,6954.0,NONE,0
319825,300.0,STORES,2.0,CAR_USED,250.0,NONE,1
873428,990.0,STORES,5.0,VACATION,7236.0,CO-APPLICANT,1
246012,630.0,STORES,3.0,RADIO_TV,1988.0,NONE,1
556222,420.0,NONE,2.0,FURNITURE,1326.0,NONE,1
229882,744.0,STORES,3.0,CAR_NEW,501.0,NONE,1
981079,713.0,NONE,2.0,RETRAINING,4556.0,NONE,0
1055601,660.0,NONE,4.0,CAR_USED,7083.0,NONE,1
364862,775.0,NONE,3.0,RADIO_TV,3064.0,NONE,1
1086014,330.0,NONE,1.0,CAR_NEW,1928.0,NONE,0
428481,868.0,STORES,2.0,CAR_USED,2901.0,GUARANTOR,1
61917,310.0,NONE,1.0,CAR_NEW,250.0,NONE,1
154339,150.0,NONE,1.0,CAR_NEW,250.0,NONE,1
135665,750.0,NONE,4.0,RETRAINING,8381.0,NONE,1
235159,780.0,STORES,4.0,REPAIRS,5940.0,NONE,1
1145730,720.0,NONE,3.0,FURNITURE,2202.0,NONE,1
948497,120.0,STORES,1.0,CAR_NEW,250.0,NONE,1
1018934,810.0,NONE,4.0,EDUCATION,4811.0,NONE,1
39110,810.0,NONE,3.0,APPLIANCES,6455.0,NONE,0
404300,434.0,NONE,2.0,CAR_NEW,250.0,NONE,1
1012720,540.0,NONE,2.0,FURNITURE,3309.0,NONE,1
1042219,806.0,NONE,3.0,APPLIANCES,2618.0,NONE,0
766861,1364.0,NONE,5.0,RADIO_TV,6100.0,CO-APPLICANT,0
384783,682.0,STORES,2.0,RADIO_TV,3902.0,NONE,0
456063,600.0,STORES,2.0,CAR_NEW,377.0,NONE,1
99630,930.0,NONE,5.0,CAR_USED,4422.0,NONE,1
95618,372.0,NONE,1.0,FURNITURE,250.0,NONE,1
688623,930.0,NONE,3.0,CAR_USED,4864.0,NONE,1
76409,775.0,NONE,4.0,EDUCATION,6921.0,NONE,0
265150,682.0,NONE,3.0,APPLIANCES,2596.0,NONE,0
28382,1080.0,NONE,4.0,APPLIANCES,9570.0,CO-APPLICANT,1
841631,870.0,NONE,4.0,VACATION,3282.0,GUARANTOR,0
564298,868.0,NONE,4.0,APPLIANCES,7988.0,NONE,0
928802,868.0,STORES,2.0,APPLIANCES,2277.0,NONE,1
984662,341.0,NONE,2.0,CAR_NEW,2753.0,NONE,1
1069396,372.0,NONE,2.0,CAR_NEW,250.0,NONE,1
1145005,120.0,NONE,2.0,RADIO_TV,1707.0,NONE,1
1270600,930.0,NONE,5.0,RADIO_TV,9040.0,CO-APPLICANT,0
1008216,403.0,STORES,3.0,CAR_USED,1340.0,CO-APPLICANT,1
318662,1200.0,NONE,4.0,RADIO_TV,5538.0,CO-APPLICANT,0
431631,589.0,STORES,3.0,RADIO_TV,3397.0,NONE,0
917615,390.0,STORES,1.0,CAR_NEW,766.0,NONE,0
888448,341.0,NONE,3.0,CAR_NEW,2166.0,NONE,1
603178,775.0,NONE,4.0,REPAIRS,7584.0,NONE,1
274911,992.0,STORES,3.0,CAR_USED,4395.0,NONE,1
1297649,558.0,STORES,3.0,FURNITURE,1149.0,CO-APPLICANT,1
383406,124.0,NONE,2.0,CAR_NEW,250.0,NONE,1
416755,961.0,NONE,4.0,APPLIANCES,7665.0,CO-APPLICANT,0
790932,660.0,NONE,2.0,RADIO_TV,2349.0,NONE,1
1138202,775.0,NONE,4.0,FURNITURE,4665.0,NONE,0
534406,330.0,NONE,2.0,FURNITURE,4684.0,NONE,1
1301950,630.0,NONE,3.0,CAR_NEW,1127.0,NONE,0
688035,124.0,NONE,2.0,CAR_NEW,250.0,NONE,1
1289919,390.0,NONE,3.0,CAR_NEW,3967.0,NONE,0
405897,1110.0,NONE,3.0,BUSINESS,4057.0,NONE,1
404397,240.0,NONE,4.0,FURNITURE,4753.0,NONE,1
907583,124.0,,2.0,EDUCATION,2439.0,NONE,1
89072,750.0,STORES,2.0,RETRAINING,4411.0,NONE,1
359067,1020.0,NONE,5.0,FURNITURE,7820.0,CO-APPLICANT,1
844793,558.0,STORES,2.0,CAR_NEW,2616.0,CO-APPLICANT,1
500217,899.0,NONE,3.0,APPLIANCES,6498.0,NONE,1
896548,1200.0,NONE,4.0,OTHER,5557.0,CO-APPLICANT,0
94573,360.0,STORES,2.0,CAR_NEW,4304.0,NONE,1
440556,810.0,NONE,5.0,RADIO_TV,8284.0,CO-APPLICANT,0
435404,,NONE,3.0,CAR_NEW,3553.0,NONE,1
778687,120.0,NONE,1.0,CAR_NEW,250.0,NONE,1
1056255,651.0,STORES,2.0,FURNITURE,250.0,NONE,1
707076,540.0,STORES,3.0,RETRAINING,2036.0,NONE,1
163093,806.0,NONE,3.0,CAR_USED,1830.0,NONE,0
831849,570.0,NONE,2.0,FURNITURE,2402.0,NONE,1
45825,620.0,NONE,3.0,CAR_USED,3713.0,NONE,1
816563,899.0,NONE,3.0,APPLIANCES,2851.0,NONE,1
449781,1085.0,NONE,4.0,REPAIRS,7157.0,CO-APPLICANT,0
568332,660.0,NONE,3.0,FURNITURE,2900.0,NONE,1
311099,390.0,NONE,1.0,CAR_USED,250.0,NONE,1
906538,372.0,NONE,2.0,CAR_NEW,3838.0,NONE,1
857220,600.0,NONE,2.0,CAR_NEW,4767.0,NONE,1
641091,720.0,NONE,3.0,FURNITURE,5728.0,NONE,1
203634,270.0,NONE,2.0,CAR_NEW,250.0,NONE,1
423039,510.0,NONE,3.0,RADIO_TV,6172.0,NONE,0
606945,124.0,NONE,3.0,APPLIANCES,919.0,NONE,1
678799,1395.0,NONE,5.0,RADIO_TV,6773.0,CO-APPLICANT,0
135594,990.0,STORES,4.0,RADIO_TV,4296.0,NONE,1
951873,837.0,STORES,3.0,FURNITURE,2828.0,NONE,1
595379,217.0,STORES,2.0,CAR_USED,250.0,NONE,1
961930,840.0,NONE,5.0,EDUCATION,6837.0,NONE,0
1091255,713.0,NONE,3.0,CAR_NEW,4323.0,NONE,1
115387,630.0,NONE,4.0,BUSINESS,4582.0,NONE,0
345971,,NONE,2.0,FURNITURE,286.0,NONE,1
113223,744.0,NONE,4.0,RADIO_TV,7762.0,NONE,1
769253,372.0,STORES,1.0,APPLIANCES,532.0,NONE,1
181911,434.0,BANK,3.0,FURNITURE,1120.0,,1
850132,1080.0,BANK,4.0,APPLIANCES,2128.0,NONE,0
935500,589.0,NONE,3.0,RADIO_TV,2394.0,NONE,1
1188547,651.0,NONE,3.0,RETRAINING,4637.0,NONE,1
437357,310.0,NONE,2.0,CAR_NEW,250.0,NONE,1
266163,510.0,NONE,3.0,CAR_NEW,1566.0,NONE,1
1062594,120.0,NONE,3.0,CAR_USED,2413.0,NONE,1
1166173,713.0,NONE,2.0,CAR_USED,3747.0,NONE,1
882238,210.0,NONE,3.0,RADIO_TV,7831.0,NONE,0
1264370,310.0,NONE,3.0,APPLIANCES,250.0,NONE,1
1227534,330.0,BANK,1.0,FURNITURE,250.0,NONE,1
1246301,150.0,NONE,1.0,CAR_NEW,250.0,NONE,1
1277045,1271.0,NONE,5.0,EDUCATION,7971.0,CO-APPLICANT,0
750222,775.0,NONE,3.0,CAR_USED,1598.0,NONE,1
208964,510.0,STORES,2.0,CAR_NEW,250.0,NONE,1
776124,620.0,NONE,4.0,RADIO_TV,4237.0,NONE,1
938362,990.0,NONE,3.0,APPLIANCES,7048.0,CO-APPLICANT,0
14166,600.0,NONE,3.0,FURNITURE,2442.0,NONE,1
611588,589.0,BANK,1.0,CAR_USED,250.0,NONE,1
1073106,900.0,NONE,4.0,RADIO_TV,3820.0,NONE,1
238968,480.0,NONE,3.0,CAR_USED,517.0,NONE,1
225946,930.0,NONE,4.0,CAR_USED,6099.0,NONE,0
378282,434.0,STORES,2.0,CAR_NEW,1132.0,NONE,0
1222851,124.0,STORES,3.0,CAR_NEW,250.0,NONE,1
1118220,465.0,BANK,2.0,CAR_NEW,3038.0,NONE,0
521844,1085.0,NONE,4.0,APPLIANCES,5954.0,CO-APPLICANT,0
346500,806.0,NONE,3.0,FURNITURE,4324.0,NONE,1
1185407,930.0,NONE,2.0,EDUCATION,1584.0,NONE,0
1054997,480.0,NONE,3.0,FURNITURE,1472.0,NONE,1
102210,810.0,STORES,3.0,FURNITURE,4041.0,NONE,1
847716,990.0,STORES,3.0,APPLIANCES,4666.0,NONE,0
50533,496.0,NONE,1.0,CAR_NEW,250.0,NONE,1
766571,600.0,NONE,3.0,CAR_NEW,6065.0,NONE,1
1127412,744.0,NONE,4.0,CAR_USED,2055.0,NONE,0
608832,434.0,NONE,2.0,VACATION,2126.0,NONE,0
135629,150.0,NONE,,APPLIANCES,4991.0,NONE,1
1041385,300.0,NONE,2.0,CAR_USED,250.0,NONE,1
691812,279.0,NONE,2.0,CAR_NEW,250.0,NONE,1
113506,420.0,STORES,2.0,CAR_NEW,250.0,NONE,0
939316,744.0,NONE,3.0,EDUCATION,5750.0,NONE,1
441509,600.0,NONE,2.0,RADIO_TV,3316.0,NONE,0
8331,210.0,NONE,1.0,CAR_NEW,250.0,NONE,1
608322,810.0,BANK,4.0,RADIO_TV,3859.0,NONE,1
785783,899.0,BANK,1.0,FURNITURE,250.0,CO-APPLICANT,0
400204,420.0,NONE,3.0,RADIO_TV,4760.0,CO-APPLICANT,0
1123611,961.0,NONE,5.0,BUSINESS,6233.0,NONE,1
23857,540.0,NONE,2.0,RETRAINING,4032.0,NONE,1
186813,1209.0,NONE,5.0,OTHER,9583.0,CO-APPLICANT,0
478179,960.0,NONE,4.0,BUSINESS,4810.0,NONE,1
1192249,390.0,BANK,1.0,RADIO_TV,941.0,NONE,1
1107466,992.0,NONE,4.0,RADIO_TV,5038.0,NONE,0
472511,496.0,BANK,3.0,CAR_USED,653.0,CO-APPLICANT,1
92227,450.0,NONE,3.0,CAR_USED,250.0,NONE,1
107274,720.0,NONE,3.0,RETRAINING,7200.0,NONE,1
680945,682.0,NONE,3.0,RADIO_TV,2540.0,NONE,1
134895,120.0,NONE,1.0,CAR_NEW,337.0,NONE,1
287073,341.0,NONE,3.0,CAR_USED,6020.0,NONE,0
1186162,992.0,NONE,5.0,RADIO_TV,8827.0,CO-APPLICANT,0
10576,124.0,STORES,2.0,CAR_NEW,250.0,NONE,1
2375,480.0,NONE,3.0,VACATION,3109.0,NONE,1
488857,868.0,NONE,2.0,RADIO_TV,5011.0,NONE,1
472702,124.0,STORES,1.0,EDUCATION,250.0,NONE,1
758188,868.0,NONE,5.0,VACATION,6885.0,CO-APPLICANT,0
1303801,496.0,BANK,2.0,CAR_NEW,250.0,NONE,1
457040,124.0,NONE,2.0,CAR_NEW,250.0,NONE,1
876083,124.0,NONE,1.0,CAR_NEW,250.0,NONE,1
1084998,682.0,NONE,3.0,RADIO_TV,4744.0,NONE,1
866105,120.0,STORES,1.0,CAR_NEW,250.0,NONE,1
416447,330.0,NONE,2.0,CAR_NEW,2306.0,NONE,1
672007,,NONE,2.0,REPAIRS,4048.0,NONE,1
1167023,992.0,NONE,4.0,CAR_USED,7832.0,CO-APPLICANT,1
559948,372.0,NONE,3.0,CAR_NEW,250.0,NONE,1
1017580,990.0,NONE,4.0,REPAIRS,4798.0,NONE,0
1278559,1170.0,NONE,3.0,APPLIANCES,3054.0,NONE,1
1259164,465.0,BANK,2.0,CAR_USED,2011.0,NONE,0
1047592,630.0,BANK,3.0,CAR_NEW,250.0,NONE,1
308279,750.0,NONE,4.0,CAR_USED,4317.0,NONE,1
477471,217.0,NONE,2.0,VACATION,7164.0,NONE,1
223996,837.0,NONE,4.0,CAR_USED,6906.0,NONE,1
571468,1470.0,NONE,5.0,OTHER,7409.0,CO-APPLICANT,0
864553,120.0,NONE,1.0,CAR_NEW,250.0,NONE,1
1276417,806.0,NONE,4.0,FURNITURE,9014.0,NONE,1
148822,570.0,NONE,3.0,RADIO_TV,7818.0,NONE,0
19825,1209.0,NONE,4.0,APPLIANCES,5685.0,NONE,0
237816,420.0,STORES,2.0,CAR_NEW,250.0,NONE,1
637645,960.0,BANK,3.0,FURNITURE,4581.0,NONE,0
1264576,630.0,STORES,3.0,CAR_NEW,2138.0,NONE,0
459046,1023.0,NONE,4.0,APPLIANCES,5009.0,NONE,1
1169375,960.0,NONE,4.0,APPLIANCES,5835.0,NONE,1
557545,870.0,NONE,3.0,FURNITURE,4860.0,NONE,1
126607,480.0,NONE,2.0,CAR_USED,3831.0,NONE,0
962946,1209.0,NONE,5.0,APPLIANCES,8297.0,CO-APPLICANT,0
973946,540.0,NONE,5.0,APPLIANCES,5191.0,NONE,0
641111,899.0,NONE,4.0,RADIO_TV,5260.0,NONE,0
309694,240.0,NONE,1.0,CAR_NEW,3350.0,NONE,1
703413,248.0,BANK,2.0,VACATION,3335.0,NONE,1
1110472,450.0,STORES,4.0,FURNITURE,4609.0,,1
539379,930.0,BANK,3.0,FURNITURE,5657.0,NONE,1
1208610,1170.0,NONE,3.0,APPLIANCES,4545.0,NONE,0
636812,558.0,NONE,3.0,RETRAINING,5537.0,NONE,1
457896,1240.0,NONE,5.0,EDUCATION,8497.0,CO-APPLICANT,0
1123523,775.0,NONE,4.0,CAR_USED,3743.0,NONE,1
604792,868.0,NONE,3.0,APPLIANCES,5836.0,NONE,1
229357,744.0,NONE,5.0,RADIO_TV,6520.0,NONE,0
352432,992.0,BANK,4.0,FURNITURE,4843.0,NONE,1
96292,124.0,STORES,1.0,CAR_NEW,250.0,NONE,1
388145,690.0,STORES,3.0,CAR_USED,983.0,NONE,1
641093,1085.0,NONE,4.0,FURNITURE,5011.0,NONE,0
284630,120.0,NONE,1.0,FURNITURE,1259.0,NONE,1
602381,990.0,STORES,3.0,FURNITURE,250.0,NONE,1
845177,434.0,NONE,3.0,RADIO_TV,3656.0,NONE,1
178425,434.0,NONE,3.0,VACATION,3900.0,NONE,1
295865,899.0,NONE,5.0,BUSINESS,5579.0,NONE,1
1006947,630.0,NONE,3.0,RETRAINING,3717.0,NONE,1
964248,120.0,NONE,1.0,CAR_NEW,250.0,NONE,1
249641,330.0,NONE,3.0,FURNITURE,1535.0,NONE,1
931755,1110.0,NONE,3.0,REPAIRS,5751.0,NONE,0
100212,840.0,NONE,2.0,CAR_USED,6780.0,NONE,1
201111,120.0,NONE,2.0,CAR_NEW,250.0,NONE,1
1195162,690.0,BANK,3.0,RADIO_TV,1444.0,NONE,1
150224,961.0,NONE,5.0,REPAIRS,8411.0,CO-APPLICANT,0
464442,992.0,NONE,4.0,CAR_USED,1553.0,NONE,1
683888,961.0,NONE,3.0,APPLIANCES,5629.0,NONE,0
229370,124.0,STORES,1.0,CAR_NEW,250.0,NONE,1
1209644,527.0,NONE,2.0,CAR_USED,1033.0,NONE,1
1133207,527.0,NONE,2.0,CAR_NEW,250.0,NONE,0
463536,682.0,NONE,4.0,FURNITURE,2150.0,NONE,1
280572,341.0,BANK,2.0,RADIO_TV,1353.0,NONE,0
1144122,217.0,BANK,1.0,CAR_NEW,250.0,NONE,1
769037,420.0,STORES,2.0,VACATION,1886.0,NONE,1
841446,124.0,NONE,2.0,CAR_NEW,250.0,NONE,1
212156,120.0,STORES,1.0,CAR_USED,250.0,NONE,1
50142,240.0,NONE,3.0,FURNITURE,463.0,NONE,1
1298451,279.0,NONE,3.0,CAR_NEW,933.0,NONE,1
1293585,750.0,NONE,3.0,EDUCATION,1720.0,NONE,1
778331,300.0,NONE,3.0,CAR_NEW,2154.0,NONE,1
341628,450.0,STORES,2.0,APPLIANCES,5566.0,NONE,1
454008,810.0,STORES,,REPAIRS,250.0,NONE,0
933037,540.0,NONE,3.0,APPLIANCES,3063.0,NONE,1
309500,124.0,NONE,3.0,CAR_USED,1694.0,NONE,1
1048154,240.0,NONE,2.0,CAR_NEW,988.0,NONE,0
367974,420.0,NONE,2.0,FURNITURE,2175.0,NONE,1
1187748,341.0,STORES,3.0,CAR_USED,919.0,CO-APPLICANT,1
602672,750.0,NONE,3.0,CAR_USED,7360.0,NONE,0
916609,750.0,STORES,4.0,CAR_USED,1500.0,NONE,1
208609,930.0,NONE,2.0,RETRAINING,2668.0,NONE,1
85827,1320.0,NONE,5.0,RADIO_TV,5275.0,CO-APPLICANT,0
491762,960.0,NONE,4.0,BUSINESS,5843.0,NONE,0
58154,403.0,STORES,3.0,RADIO_TV,3910.0,NONE,1
202012,750.0,NONE,2.0,RADIO_TV,3420.0,NONE,0
472826,120.0,NONE,2.0,CAR_NEW,250.0,NONE,1
309854,465.0,NONE,3.0,CAR_NEW,1323.0,NONE,1
524910,960.0,STORES,3.0,BUSINESS,6860.0,NONE,1
1144461,1023.0,NONE,4.0,APPLIANCES,4702.0,GUARANTOR,0
200435,775.0,STORES,3.0,RADIO_TV,5015.0,NONE,0
138229,750.0,NONE,3.0,CAR_USED,9295.0,CO-APPLICANT,1
209819,120.0,NONE,2.0,CAR_NEW,451.0,NONE,1
517748,750.0,NONE,4.0,FURNITURE,5087.0,NONE,1
934099,1054.0,STORES,5.0,CAR_USED,5813.0,NONE,1
955439,330.0,STORES,3.0,CAR_USED,964.0,NONE,1
112416,630.0,NONE,4.0,BUSINESS,5921.0,NONE,1
661931,1209.0,NONE,5.0,REPAIRS,7691.0,CO-APPLICANT,0
727469,651.0,NONE,4.0,BUSINESS,2900.0,NONE,1
990282,240.0,NONE,2.0,CAR_NEW,1996.0,NONE,1
227563,310.0,STORES,1.0,CAR_USED,250.0,NONE,1
511510,750.0,NONE,4.0,RADIO_TV,3896.0,NONE,1
447051,155.0,NONE,2.0,CAR_NEW,250.0,NONE,1
183391,899.0,NONE,2.0,CAR_USED,2711.0,NONE,1
712888,248.0,NONE,2.0,EDUCATION,1903.0,NONE,0
12627,840.0,NONE,5.0,APPLIANCES,5990.0,CO-APPLICANT,0
658767,120.0,NONE,2.0,,1849.0,NONE,1
914310,900.0,STORES,3.0,FURNITURE,3454.0,NONE,0
819429,124.0,BANK,2.0,CAR_USED,250.0,NONE,1
630578,930.0,BANK,2.0,APPLIANCES,2909.0,NONE,1
852665,961.0,NONE,4.0,CAR_USED,1816.0,NONE,1
505068,660.0,BANK,3.0,CAR_NEW,3048.0,NONE,1
528864,589.0,NONE,4.0,CAR_USED,5611.0,NONE,0
88296,600.0,NONE,3.0,CAR_USED,4042.0,CO-APPLICANT,0
914561,120.0,NONE,1.0,CAR_NEW,250.0,CO-APPLICANT,1
94157,390.0,NONE,3.0,CAR_USED,2458.0,NONE,1
491805,990.0,NONE,4.0,APPLIANCES,4813.0,NONE,0
301848,1581.0,NONE,4.0,EDUCATION,6467.0,CO-APPLICANT,0
914873,420.0,BANK,3.0,CAR_USED,3162.0,NONE,1
185890,1080.0,STORES,4.0,RADIO_TV,9880.0,CO-APPLICANT,0
28965,744.0,NONE,3.0,CAR_USED,4620.0,NONE,1
144713,390.0,NONE,3.0,FURNITURE,250.0,NONE,0
152897,186.0,NONE,1.0,CAR_NEW,250.0,CO-APPLICANT,1
1135650,450.0,STORES,1.0,RADIO_TV,1391.0,NONE,1
912723,1085.0,NONE,4.0,APPLIANCES,6638.0,NONE,0
1272021,780.0,NONE,4.0,FURNITURE,7118.0,CO-APPLICANT,0
932151,240.0,NONE,3.0,FURNITURE,1475.0,NONE,1
731864,1178.0,NONE,5.0,FURNITURE,6199.0,CO-APPLICANT,0
685130,810.0,NONE,5.0,RADIO_TV,9772.0,CO-APPLICANT,0
98356,372.0,NONE,3.0,VACATION,1376.0,NONE,1
126673,630.0,NONE,3.0,FURNITURE,2477.0,NONE,1
68570,1116.0,BANK,3.0,OTHER,3114.0,NONE,1
1312246,120.0,NONE,2.0,APPLIANCES,250.0,NONE,1
1070443,434.0,NONE,4.0,CAR_USED,5452.0,NONE,1
926526,961.0,NONE,3.0,APPLIANCES,3836.0,NONE,0
488946,720.0,NONE,2.0,APPLIANCES,881.0,NONE,0
1153007,690.0,NONE,3.0,REPAIRS,2322.0,NONE,1
863951,120.0,NONE,2.0,CAR_NEW,250.0,NONE,1
707613,750.0,NONE,4.0,APPLIANCES,5862.0,GUARANTOR,0
487175,540.0,NONE,2.0,APPLIANCES,4289.0,NONE,1
1023575,660.0,NONE,4.0,RADIO_TV,5339.0,NONE,0
704305,450.0,NONE,4.0,FURNITURE,3295.0,CO-APPLICANT,1
1149685,713.0,NONE,4.0,CAR_USED,1283.0,NONE,0
1179875,248.0,NONE,2.0,CAR_NEW,336.0,NONE,1
124444,1230.0,NONE,5.0,RADIO_TV,7143.0,CO-APPLICANT,0
516158,210.0,NONE,3.0,REPAIRS,3801.0,,1
637025,496.0,NONE,3.0,VACATION,2727.0,NONE,1
256664,1140.0,NONE,5.0,REPAIRS,5668.0,CO-APPLICANT,0
131761,744.0,STORES,3.0,FURNITURE,1859.0,NONE,1
1053227,372.0,STORES,1.0,CAR_USED,1635.0,NONE,1
777527,248.0,NONE,3.0,REPAIRS,724.0,NONE,1
1135785,720.0,NONE,5.0,APPLIANCES,10370.0,CO-APPLICANT,0
1038390,240.0,NONE,3.0,CAR_NEW,3079.0,NONE,1
614672,960.0,STORES,2.0,RADIO_TV,5062.0,NONE,1
398396,372.0,NONE,3.0,VACATION,868.0,NONE,1
247511,620.0,NONE,2.0,FURNITURE,5682.0,NONE,1
1050814,630.0,STORES,2.0,REPAIRS,3341.0,NONE,0
756046,961.0,NONE,2.0,CAR_USED,5355.0,NONE,0
717068,120.0,NONE,3.0,RETRAINING,3248.0,NONE,1
596183,1395.0,BANK,3.0,REPAIRS,6457.0,CO-APPLICANT,0
826091,682.0,BANK,3.0,FURNITURE,1563.0,NONE,1
16402,434.0,NONE,3.0,CAR_NEW,1525.0,NONE,1
313152,1271.0,NONE,4.0,OTHER,7242.0,NONE,1
273411,620.0,NONE,4.0,RADIO_TV,2400.0,NONE,1
589374,1080.0,STORES,3.0,APPLIANCES,4425.0,NONE,0
1170248,600.0,NONE,3.0,FURNITURE,1329.0,NONE,1
1313075,360.0,STORES,2.0,FURNITURE,620.0,NONE,1
320127,120.0,NONE,2.0,CAR_NEW,250.0,NONE,1
551744,1891.0,NONE,5.0,EDUCATION,8096.0,CO-APPLICANT,0
970870,810.0,NONE,4.0,BUSINESS,7103.0,NONE,1
173012,124.0,NONE,2.0,CAR_NEW,250.0,NONE,1
420164,510.0,STORES,1.0,CAR_USED,1718.0,NONE,1
783351,570.0,NONE,3.0,RADIO_TV,2763.0,NONE,1
900519,124.0,BANK,1.0,CAR_NEW,3542.0,NONE,1
89510,360.0,NONE,2.0,CAR_NEW,484.0,NONE,1
288190,465.0,NONE,2.0,FURNITURE,2539.0,NONE,1
1143171,124.0,NONE,2.0,CAR_NEW,2228.0,CO-APPLICANT,1
983526,720.0,NONE,5.0,APPLIANCES,8121.0,CO-APPLICANT,0
965366,510.0,NONE,3.0,FURNITURE,3754.0,NONE,1
951253,750.0,NONE,3.0,APPLIANCES,7795.0,NONE,0
853279,775.0,NONE,3.0,RADIO_TV,6264.0,NONE,0
568252,1380.0,NONE,5.0,REPAIRS,5579.0,CO-APPLICANT,0
368441,620.0,STORES,2.0,CAR_NEW,1774.0,NONE,1
787149,899.0,NONE,3.0,RADIO_TV,3142.0,NONE,1
1141536,899.0,NONE,4.0,OTHER,6412.0,NONE,0
1044325,390.0,NONE,3.0,CAR_NEW,5595.0,GUARANTOR,1
824422,651.0,NONE,4.0,RADIO_TV,3662.0,NONE,1
105292,806.0,NONE,3.0,RADIO_TV,3261.0,NONE,1
772890,806.0,NONE,4.0,BUSINESS,6764.0,NONE,1
544399,570.0,NONE,3.0,FURNITURE,1235.0,NONE,0
166331,570.0,NONE,3.0,RADIO_TV,3003.0,NONE,1
356300,589.0,STORES,2.0,CAR_USED,1448.0,NONE,0
436460,1085.0,STORES,3.0,RADIO_TV,250.0,NONE,1
720996,961.0,NONE,4.0,BUSINESS,4694.0,NONE,0
775452,806.0,NONE,4.0,FURNITURE,6497.0,NONE,1
335536,630.0,STORES,1.0,RADIO_TV,435.0,NONE,1
614530,744.0,NONE,3.0,BUSINESS,4404.0,NONE,0
132099,837.0,NONE,4.0,CAR_USED,4893.0,NONE,0
177054,630.0,NONE,3.0,RADIO_TV,,NONE,1
400539,330.0,,3.0,CAR_NEW,3930.0,NONE,1
1104464,496.0,,3.0,FURNITURE,250.0,NONE,1
813428,124.0,STORES,1.0,RADIO_TV,250.0,NONE,1
1090039,341.0,NONE,2.0,CAR_NEW,561.0,NONE,1
1247479,270.0,STORES,1.0,CAR_USED,250.0,NONE,1
493903,434.0,NONE,3.0,FURNITURE,5548.0,NONE,1
689781,330.0,STORES,1.0,FURNITURE,2707.0,NONE,1
1192518,960.0,NONE,5.0,REPAIRS,2886.0,NONE,0
1213942,960.0,BANK,3.0,RADIO_TV,1151.0,NONE,0
275715,840.0,NONE,5.0,RADIO_TV,5107.0,NONE,0
957607,806.0,NONE,5.0,RADIO_TV,6565.0,NONE,0
572910,240.0,NONE,2.0,CAR_USED,250.0,NONE,1
643178,775.0,NONE,3.0,,2266.0,NONE,1
1055304,750.0,NONE,4.0,FURNITURE,6448.0,CO-APPLICANT,0
296607,240.0,NONE,3.0,CAR_USED,1638.0,NONE,1
132133,270.0,STORES,3.0,APPLIANCES,938.0,NONE,1
1232387,992.0,NONE,3.0,CAR_USED,4415.0,NONE,0
1282244,420.0,NONE,4.0,CAR_NEW,3540.0,NONE,0
303119,240.0,NONE,3.0,REPAIRS,4231.0,NONE,1
525001,1519.0,NONE,5.0,RADIO_TV,6731.0,CO-APPLICANT,0
510454,1320.0,NONE,4.0,REPAIRS,6912.0,CO-APPLICANT,0
1141666,120.0,STORES,3.0,CAR_USED,2806.0,NONE,1
840487,600.0,NONE,4.0,RETRAINING,2160.0,NONE,0
111783,961.0,NONE,5.0,RADIO_TV,7460.0,CO-APPLICANT,0
454271,992.0,NONE,3.0,BUSINESS,5475.0,NONE,0
